timestamp,open (CNY),high (CNY),low (CNY),close (CNY),open (USD),high (USD),low (USD),close (USD),volume,market cap (USD)
11/5/2022,470.372328,500.505664,467.031912,481.785416,67.59,71.92,67.11,69.23,1110640.601,1110640.601
11/4/2022,430.356928,490.414824,429.104272,470.302736,61.84,70.47,61.66,67.58,1439948.154,1439948.154
11/3/2022,424.16324,450.538608,418.24792,430.356928,60.95,64.74,60.1,61.84,1374836.407,1374836.407
11/2/2022,383.45192,438.012048,380.66824,424.16324,55.1,62.94,54.7,60.95,2104437.286,2104437.286
11/1/2022,382.895184,389.228056,379.2764,383.45192,55.02,55.93,54.5,55.1,350582.944,350582.944
10/31/2022,385.261312,392.638064,375.7968,382.825592,55.36,56.42,54,55.01,474531.793,474531.793
10/30/2022,393.821128,400.154,380.807424,385.19172,56.59,57.5,54.72,55.35,375670.757,375670.757
10/29/2022,382.199264,400.919512,380.250688,393.89072,54.92,57.61,54.64,56.6,551803.761,551803.761
10/28/2022,381.0162,386.653152,372.3172,382.199264,54.75,55.56,53.5,54.92,434316.144,434316.144
10/27/2022,392.359696,394.517048,379.2764,381.0162,56.38,56.69,54.5,54.75,429463.431,429463.431
10/26/2022,389.158464,400.989104,387.349072,392.429288,55.92,57.62,55.66,56.39,516629.568,516629.568
10/25/2022,365.636368,395.28256,363.826976,389.158464,52.54,56.8,52.28,55.92,560410.004,560410.004
10/24/2022,376.075168,377.18864,362.643912,365.636368,54.04,54.2,52.11,52.54,349594.941,349594.941
10/23/2022,363.131056,376.14476,360.625744,376.005576,52.18,54.05,51.82,54.03,251178.625,251178.625
10/22/2022,359.373088,365.218816,357.494104,363.131056,51.64,52.48,51.37,52.18,187151.435,187151.435
10/21/2022,356.450224,360.556152,344.758768,359.303496,51.22,51.81,49.54,51.63,305760.951,305760.951
10/20/2022,354.501648,362.57432,351.857152,356.450224,50.94,52.1,50.56,51.22,271491.392,271491.392
10/19/2022,360.904112,362.017584,353.248992,354.501648,51.86,52.02,50.76,50.94,232758.435,232758.435
10/18/2022,360.83452,363.27024,353.1794,360.904112,51.85,52.2,50.75,51.86,267297.77,267297.77
10/17/2022,357.911656,362.991872,355.26716,360.625744,51.43,52.16,51.05,51.82,219445.145,219445.145
10/16/2022,350.674088,360.556152,349.769392,357.911656,50.39,51.81,50.26,51.43,231209.546,231209.546
10/15/2022,357.00696,359.581864,349.769392,350.674088,51.3,51.67,50.26,50.39,230281.317,230281.317
10/14/2022,355.545528,365.845144,354.22328,357.076552,51.09,52.57,50.9,51.31,320840.529,320840.529
10/13/2022,363.409424,365.358,336.268544,355.61512,52.22,52.5,48.32,51.1,598879.562,598879.562
10/12/2022,362.017584,368.698416,359.09472,363.479016,52.02,52.98,51.6,52.23,355312.415,355312.415
10/11/2022,366.332288,366.332288,356.798184,362.087176,52.64,52.64,51.27,52.03,325528.77,325528.77
10/10/2022,375.031288,378.998032,365.358,366.262696,53.89,54.46,52.5,52.63,393032.725,393032.725
10/9/2022,367.376168,375.727208,366.680248,375.10088,52.79,53.99,52.69,53.9,197759.856,197759.856
10/8/2022,367.724128,372.66516,364.522896,367.376168,52.84,53.55,52.38,52.79,244809.681,244809.681
10/7/2022,372.525976,374.75292,363.757384,367.654536,53.53,53.85,52.27,52.83,353877.822,353877.822
10/6/2022,380.111504,383.10396,371.203728,372.525976,54.62,55.05,53.34,53.53,389720.238,389720.238
10/5/2022,384.704576,384.84376,370.92536,380.181096,55.28,55.3,53.3,54.63,340455.979,340455.979
10/4/2022,376.910272,387.836216,374.961696,384.704576,54.16,55.73,53.88,55.28,379502.091,379502.091
10/3/2022,360.625744,378.162928,358.3988,376.979864,51.82,54.34,51.5,54.17,377561.929,377561.929
10/2/2022,368.211272,372.038832,359.581864,360.625744,52.91,53.46,51.67,51.82,245935.517,245935.517
10/1/2022,372.247608,374.613736,364.940448,368.280864,53.49,53.83,52.44,52.92,227981.29,227981.29
9/30/2022,375.588024,383.45192,367.863312,372.178016,53.97,55.1,52.86,53.48,417555.874,417555.874
9/29/2022,370.855768,376.910272,363.548608,375.518432,53.29,54.16,52.24,53.96,415487.402,415487.402
9/28/2022,366.40188,374.613736,354.9192,370.855768,52.65,53.83,51,53.29,486979.887,486979.887
9/27/2022,371.899648,387.349072,360.48656,366.40188,53.44,55.66,51.8,52.65,594149.312,594149.312
9/26/2022,365.566776,373.917816,360.973704,371.899648,52.53,53.73,51.87,53.44,462703.227,462703.227
