timestamp,open (CNY),high (CNY),low (CNY),close (CNY),open (USD),high (USD),low (USD),close (USD),volume,market cap (USD)
10/5/2022,141764.7743,141958.4148,137527.965,140513.1513,20337.82,20365.6,19730,20158.26,312239.7522,312239.7522
10/4/2022,136824.5021,142720.9875,135859.2273,141764.7743,19629.08,20475,19490.6,20337.82,327012.0013,327012.0013
10/3/2022,132841.9767,137451.9866,132158.4494,136824.5021,19057.74,19719.1,18959.68,19629.08,293585.7521,293585.7521
10/2/2022,134615.9689,135199.1907,131884.2997,132835.4244,19312.24,19395.91,18920.35,19056.8,206812.4703,206812.4703
10/1/2022,135385.303,135813.222,133550.7371,134606.977,19422.61,19484,19159.42,19310.95,165625.1396,165625.1396
9/30/2022,136555.8591,140699.5425,133522.4369,135385.303,19590.54,20185,19155.36,19422.61,444322.9534,444322.9534
9/29/2022,135317.0618,136939.0972,131345.2012,136562.6205,19412.82,19645.52,18843.01,19591.51,406424.9326,406424.9326
9/28/2022,132983.8961,137946.195,128754.0572,135317.0618,19078.1,19790,18471.28,19412.82,521385.4555,521385.4555
9/27/2022,134019.5729,142099.6371,131159.1586,132991.0757,19226.68,20385.86,18816.32,19079.13,593260.7416,593260.7416
9/26/2022,131109.0407,134662.8107,130213.9588,134027.5193,18809.13,19318.96,18680.72,19227.82,439239.2194,439239.2194
9/25/2022,131895.7313,133695.6538,129854.8386,131096.8423,18921.99,19180.21,18629.2,18807.38,191191.4492,191191.4492
9/24/2022,134450.9772,134643.1539,131082.6225,131885.3453,19288.57,19316.14,18805.34,18920.5,239496.5675,239496.5675
9/23/2022,135239.0619,135924.75,129173.2631,134460.3177,19401.63,19500,18531.42,19289.91,385886.9183,385886.9183
9/22/2022,128684.9099,136274.46,127953.2165,135239.0619,18461.36,19550.17,18356.39,19401.63,379321.7211,379321.7211
9/21/2022,131563.3779,139103.298,126347.1436,128684.9099,18874.31,19956,18125.98,18461.36,385034.1002,385034.1002
9/20/2022,136182.7979,136863.1187,130431.0898,131568.1875,19537.02,19634.62,18711.87,18875,324098.3286,324098.3286
9/19/2022,135349.3352,137222.6571,127090.0595,136182.7979,19417.45,19686.2,18232.56,19537.02,380512.4031,380512.4031
9/18/2022,140194.948,140227.3608,134778.9392,135340.4827,20112.61,20117.26,19335.62,19416.18,254217.469,254217.469
9/17/2022,138038.9027,140727.4245,137653.9916,140201.9882,19803.3,20189,19748.08,20113.62,179350.2434,179350.2434
9/16/2022,137331.9545,138643.245,134670.1297,138038.9027,19701.88,19890,19320.01,19803.3,283791.0706,283791.0706
9/15/2022,140993.4885,141711.9379,135903.8385,137331.9545,20227.17,20330.24,19497,19701.88,333069.7608,333069.7608
9/14/2022,140620.2182,143184.3863,136744.6202,140990.2821,20173.62,20541.48,19617.62,20226.71,340826.4015,340826.4015
9/13/2022,156107.4145,158920.4295,138434.13,140619.8697,22395.44,22799,19860,20173.57,431915.0333,431915.0333
9/12/2022,152144.1973,156752.604,150134.184,156109.5057,21826.87,22488,21538.51,22395.74,395395.6183,395395.6183
9/11/2022,150891.8773,152375.13,148820.175,152144.1973,21647.21,21860,21350,21826.87,280702.5515,280702.5515
9/10/2022,148901.1722,152032.1814,147155.1317,150899.754,21361.62,21810.8,21111.13,21648.34,307997.335,307997.335
9/9/2022,134673.8241,150543.422,134473.1434,148890.6468,19320.54,21597.22,19291.75,21360.11,428919.7465,428919.7465
9/8/2022,134480.8109,135633.7316,132523.146,134668.4568,19292.85,19458.25,19012,19319.77,262813.2827,262813.2827
9/7/2022,130979.947,135674.2302,129029.3223,134480.7412,18790.61,19464.06,18510.77,19292.84,287394.7788,287394.7788
9/6/2022,137983.4175,140664.69,129996.4095,130979.947,19795.34,20180,18649.51,18790.61,356315.0572,356315.0572
9/5/2022,139412.0912,139809.2005,136857.612,137993.8732,20000.3,20057.27,19633.83,19796.84,222543.0106,222543.0106
9/4/2022,138242.0927,139613.7477,136503.9986,139412.0912,19832.45,20029.23,19583.1,20000.3,145588.7789,145588.7789
9/3/2022,139068.3061,139799.8601,136989.2848,138238.259,19950.98,20055.93,19652.72,19831.9,146639.032,146639.032
9/2/2022,140334.5671,142485.8028,137704.2489,139074.4401,20132.64,20441.26,19755.29,19951.86,245986.6033,245986.6033
9/1/2022,139747.651,140862.4431,136382.433,140326.3419,20048.44,20208.37,19565.66,20131.46,245289.9726,245289.9726
8/31/2022,138106.7256,142825.545,138001.5408,139758.6644,19813.03,20490,19797.94,20050.02,276946.6077,276946.6077
8/30/2022,141411.9276,143426.7506,136203.57,138097.176,20287.2,20576.25,19540,19811.66,256634.3553,256634.3553
8/29/2022,136312.3795,142432.5482,136278.7817,141401.681,19555.61,20433.62,19550.79,20285.73,210509.4955,210509.4955
8/28/2022,139672.0908,140603.2102,136064.16,136312.3795,20037.6,20171.18,19520,19555.61,139307.9598,139307.9598
8/27/2022,141076.9254,142218.6236,138015.9,139672.0908,20239.14,20402.93,19800,20037.6,162582.4603,162582.4603
8/26/2022,150277.2883,152561.7303,140162.117,141090.239,21559.04,21886.77,20107.9,20241.05,273811.6196,273811.6196
8/25/2022,148945.9925,152095.4735,148542.4006,150277.2883,21368.05,21819.88,21310.15,21559.04,169915.783,169915.783
8/24/2022,150068.6613,152653.95,147391.2225,148946.2016,21529.11,21900,21145,21368.08,174383.2205,174383.2205
8/23/2022,149173.9279,151154.3863,145614.7209,150068.731,21400.75,21684.87,20890.14,21529.12,200967.7716,200967.7716
8/22/2022,149982.1574,150205.2831,145614.9997,149167.515,21516.7,21548.71,20890.18,21399.83,222222.0453,222222.0453
8/21/2022,147356.8579,151956.9,146862.2313,149974.5595,21140.07,21800,21069.11,21515.61,159200.6841,159200.6841
8/20/2022,145226.1155,149049.1559,144720.824,147356.8579,20834.39,21382.85,20761.9,21140.07,183041.6836,183041.6836
8/19/2022,161656.0022,161776.0342,144871.8747,145226.1155,23191.45,23208.67,20783.57,20834.39,283995.8775,283995.8775
8/18/2022,162710.0115,164503.8,161095.5043,161654.2596,23342.66,23600,23111.04,23191.2,144185.9701,144185.9701
8/17/2022,166289.2936,170405.7921,161578.9782,162710.0115,23856.15,24446.71,23180.4,23342.66,210668.6877,210668.6877
8/16/2022,167940.5353,169017.129,165000.239,166279.4652,24093.04,24247.49,23671.22,23854.74,179324.9482,179324.9482
8/15/2022,169419.7451,175735.5061,165711.23,167952.9428,24305.25,25211.32,23773.22,24094.82,242539.5476,242539.5476
8/14/2022,170380.3497,174594.017,168295.752,169419.6754,24443.06,25047.56,24144,24305.24,151206.1447,151206.1447
8/13/2022,170092.0499,173481.804,169321.949,170368.6393,24401.7,24888,24291.22,24441.38,152852.2544,152852.2544
8/12/2022,166825.6038,170474.0333,164385.3015,170105.8514,23933.09,24456.5,23583,24403.68,174207.5704,174207.5704
8/11/2022,166971.7055,173694.6831,166261.2722,166834.6655,23954.05,24918.54,23852.13,23934.39,249759.7956,249759.7956
8/10/2022,161376.2761,168867.333,157984.2216,166971.7055,23151.32,24226,22664.69,23954.05,208916.5495,208916.5495
8/9/2022,165974.4361,166826.7191,159380.4825,161366.7265,23810.98,23933.25,22865,23149.95,143182.5086,143182.5086
8/8/2022,161537.0855,168999.7725,161396.6996,165967.605,23174.39,24245,23154.25,23810,170958.4415,170958.4415
8/7/2022,160002.3208,163123.641,159238.4237,161537.0855,22954.21,23402,22844.62,23174.39,88890.00877,88890.00877
8/6/2022,162507.17,162791.5664,159690.8092,160002.3208,23313.56,23354.36,22909.52,22954.21,83911.80307,83911.80307
8/5/2022,157689.5089,163617.5706,157442.335,162499.2236,22622.41,23472.86,22586.95,23312.42,175251.6975,175251.6975
8/4/2022,159045.2712,161878.1521,156139.2,157693.4821,22816.91,23223.32,22400,22622.98,154854.6702,154854.6702
8/3/2022,160223.4251,164836.1534,158099.444,159055.4481,22985.93,23647.68,22681.22,22818.37,145948.81,145948.81
8/2/2022,162181.9265,163527.1632,157912.2861,160236.3902,23266.9,23459.89,22654.37,22987.79,158073.2823,158073.2823
8/1/2022,162387.2774,163874.2244,159275.925,162189.6637,23296.36,23509.68,22850,23268.01,144210.1622,144210.1622
7/31/2022,164814.9631,168649.9928,161905.9644,162366.0871,23644.64,24194.82,23227.31,23293.32,127743.3248,127743.3248
7/30/2022,165739.5302,171948.294,163822.4336,164807.0865,23777.28,24668,23502.25,23643.51,151060.1321,151060.1321
