timestamp,open (CNY),high (CNY),low (CNY),close (CNY),open (USD),high (USD),low (USD),close (USD),volume,market cap (USD)
10/9/2022,1027.17792,1036.9208,1009.77992,1013.95544,147.6,149,145.1,145.7,40256.994,40256.994
10/8/2022,1020.21872,1032.04936,1009.77992,1027.17792,146.6,148.3,145.1,147.6,37600.633,37600.633
10/7/2022,1037.61672,1041.79224,1000.03704,1019.5228,149.1,149.7,143.7,146.5,67824.465,67824.465
10/6/2022,1018.13096,1070.32496,997.94928,1038.31264,146.3,153.8,143.4,149.2,122410.749,122410.749
10/5/2022,1021.61056,1032.74528,1000.03704,1017.43504,146.8,148.4,143.7,146.2,53736.752,53736.752
10/4/2022,986.11864,1029.26568,986.11864,1021.61056,141.7,147.9,141.7,146.8,64839.631,64839.631
10/3/2022,953.4104,986.81456,949.23488,986.81456,137,141.8,136.4,141.8,60847.081,60847.081
10/2/2022,981.94312,987.51048,947.84304,952.71448,141.1,141.9,136.2,136.9,54482.867,54482.867
10/1/2022,1025.09016,1046.66368,978.46352,981.94312,147.3,150.4,140.6,141.1,47056.623,47056.623
9/30/2022,1032.74528,1049.44736,1018.13096,1025.78608,148.4,150.8,146.3,147.4,47143.753,47143.753
9/29/2022,1023.69832,1039.70448,1016.73912,1033.4412,147.1,149.4,146.1,148.5,67511.542,67511.542
9/28/2022,1003.51664,1031.35344,975.67984,1023.69832,144.2,148.2,140.2,147.1,64086.216,64086.216
9/27/2022,1014.65136,1065.45352,993.77376,1004.21256,145.8,153.1,142.8,144.3,84333.851,84333.851
9/26/2022,981.2472,1018.13096,970.8084,1013.95544,141,146.3,139.5,145.7,52010.481,52010.481
9/25/2022,986.81456,1006.99624,972.20024,981.2472,141.8,144.7,139.7,141,34815.089,34815.089
9/24/2022,985.42272,1002.1248,977.7676,986.11864,141.6,144,140.5,141.7,46361.345,46361.345
9/23/2022,1004.21256,1018.82688,956.89,984.7268,144.3,146.4,137.5,141.5,64247.708,64247.708
9/22/2022,940.18792,1004.90848,932.5328,1004.21256,135.1,144.4,134,144.3,66206.83,66206.83
9/21/2022,990.29416,1014.65136,933.92464,939.492,142.3,145.8,134.2,135,76480.649,76480.649
9/20/2022,977.7676,997.94928,967.3288,990.99008,140.5,143.4,139,142.4,77120.299,77120.299
9/19/2022,979.15944,987.51048,940.18792,978.46352,140.7,141.9,135.1,140.6,90295.48,90295.48
9/18/2022,1027.17792,1037.61672,958.97776,979.15944,147.6,149.1,137.8,140.7,87024.917,87024.917
9/17/2022,1038.31264,1057.7984,1024.39424,1027.17792,149.2,152,147.2,147.6,64953.605,64953.605
9/16/2022,1013.95544,1040.4004,1001.42888,1038.31264,145.7,149.5,143.9,149.2,71194.898,71194.898
9/15/2022,1042.48816,1056.40656,1000.73296,1013.95544,149.8,151.8,143.8,145.7,89991.786,89991.786
9/14/2022,1011.86768,1056.40656,1005.6044,1043.18408,145.4,151.8,144.5,149.9,88475.835,88475.835
9/13/2022,1141.3088,1153.13944,1010.47584,1010.47584,164,165.7,145.2,145.2,124241.96,124241.96
9/12/2022,1108.60056,1162.1864,1100.24952,1142.00472,159.3,167,158.1,164.1,96258.885,96258.885
9/11/2022,1098.16176,1110.68832,1074.50048,1107.90464,157.8,159.6,154.4,159.2,48571.986,48571.986
9/10/2022,1123.9108,1126.69448,1092.5944,1098.16176,161.5,161.9,157,157.8,54333.634,54333.634
9/9/2022,1059.19024,1124.60672,1055.71064,1123.21488,152.2,161.6,151.7,161.4,77877.975,77877.975
9/8/2022,1039.70448,1062.66984,1027.17792,1059.19024,149.4,152.7,147.6,152.2,68465.418,68465.418
9/7/2022,1009.084,1061.278,985.42272,1039.70448,145,152.5,141.6,149.4,86785.806,86785.806
9/6/2022,1096.074,1113.472,1004.90848,1009.084,157.5,160,144.4,145,99503.169,99503.169
9/5/2022,1082.1556,1099.5536,1076.58824,1096.76992,155.5,158,154.7,157.6,67998.359,67998.359
9/4/2022,1074.50048,1087.72296,1068.93312,1082.85152,154.4,156.3,153.6,155.6,53466.628,53466.628
9/3/2022,1066.14944,1078.676,1054.3188,1074.50048,153.2,155,151.5,154.4,43764.199,43764.199
9/2/2022,1075.89232,1077.28416,1045.27184,1066.84536,154.6,154.8,150.2,153.3,85283.359,85283.359
9/1/2022,1037.61672,1077.28416,1032.74528,1075.89232,149.1,154.8,148.4,154.6,102266.923,102266.923
8/31/2022,1036.9208,1061.97392,1032.04936,1039.00856,149,152.6,148.3,149.3,71483.734,71483.734
8/30/2022,1061.97392,1064.06168,1023.69832,1034.83304,152.6,152.9,147.1,148.7,77826.813,77826.813
8/29/2022,1018.82688,1065.45352,1006.99624,1062.66984,146.4,153.1,144.7,152.7,79996.071,79996.071
8/28/2022,1008.38808,1039.00856,1001.42888,1018.82688,144.9,149.3,143.9,146.4,64122.771,64122.771
8/27/2022,992.38192,1017.43504,985.42272,1009.77992,142.6,146.2,141.6,145.1,65688.251,65688.251
8/26/2022,1072.41272,1082.1556,982.63904,993.07784,154.1,155.5,141.2,142.7,93075.138,93075.138
8/25/2022,1048.05552,1082.1556,1045.27184,1072.41272,150.6,155.5,150.2,154.1,53751.478,53751.478
8/24/2022,1074.50048,1077.98008,1045.27184,1048.05552,154.4,154.9,150.2,150.6,55117.059,55117.059
8/23/2022,1070.32496,1085.6352,1045.27184,1073.80456,153.8,156,150.2,154.3,65131.098,65131.098
8/22/2022,1074.50048,1078.676,1045.96776,1070.32496,154.4,155,150.3,153.8,72725.581,72725.581
8/21/2022,1035.52896,1098.85768,1034.83304,1073.80456,148.8,157.9,148.7,154.3,84962.65,84962.65
8/20/2022,989.59824,1042.48816,988.90232,1035.52896,142.2,149.8,142.1,148.8,68937.78,68937.78
8/19/2022,1121.12712,1121.82304,986.11864,990.29416,161.1,161.2,141.7,142.3,186346.445,186346.445
8/18/2022,1174.01704,1188.63136,1105.12096,1121.12712,168.7,170.8,158.8,161.1,130033.332,130033.332
